"RBD","AGNO","MRUN","COD_REG_RBD","COD_COM_RBD","COD_DEPE","RURAL_RBD","COD_ENSE2","GEN_ALU","ASISTENCIA","COD_GRADO","EDAD_ALU","PROM_GRAL","SLEP","Z"
15732,2016,12133740,6,6101,3,0,2,1,99,1,7,"5,7",0,0
15732,2022,12133740,6,6101,3,0,2,1,89,7,13,"5,2",0,0
15732,2023,12133740,6,6101,3,0,2,1,94,8,14,"5,5",0,0
15732,2018,12133740,6,6101,3,0,2,1,94,3,9,"5,8",0,0
15732,2017,12133740,6,6101,3,0,2,1,94,2,8,"6,1",0,0
15739,2016,2141581,6,6303,3,0,2,1,95,1,6,"5,9",0,0
15739,2017,3351520,6,6303,3,0,5,2,96,4,17,"6,2",0,0
15739,2018,23758574,6,6303,3,0,2,1,90,2,7,"5,9",0,0
15739,2016,3351520,6,6303,3,0,5,2,96,3,16,"6,3",0,0
15739,2018,18420936,6,6303,3,0,2,1,97,1,6,"6,4",0,0
15739,2022,18420936,6,6303,3,0,2,1,91,5,10,"5,9",0,0
15739,2022,17624597,6,6303,3,0,5,2,94,4,17,"6,2",0,0
15739,2017,17624597,6,6303,3,0,2,2,95,7,12,"5,3",0,0
15739,2017,23758574,6,6303,3,0,2,1,96,1,6,"6",0,0
15739,2018,17624597,6,6303,3,0,2,2,93,8,13,"5,2",0,0
15739,2023,18420936,6,6303,3,0,2,1,90,6,11,"5,8",0,0
15739,2023,23758574,6,6303,3,0,2,1,93,7,12,"6,4",0,0
15739,2022,23758574,6,6303,3,0,2,1,92,6,11,"6,2",0,0
15739,2016,17624597,6,6303,3,0,2,2,95,6,11,"5,8",0,0
15744,2022,3063514,6,6117,3,0,2,2,55,6,11,"5",0,0
15744,2018,3063514,6,6117,3,0,2,2,91,2,7,"6,2",0,0
15745,2017,8926205,6,6301,3,0,2,2,99,8,13,"5,6",0,0
15745,2016,8926205,6,6301,3,0,2,2,97,7,12,"5,6",0,0
15746,2022,25312496,6,6101,3,0,2,1,90,1,6,"6,6",0,0
15746,2017,13260283,6,6101,3,0,5,1,0,2,15,NA,0,0
15746,2023,25312496,6,6101,3,0,2,1,93,2,7,"6,8",0,0
15746,2016,13260283,6,6101,3,0,5,1,85,1,14,"4,5",0,0
15753,2018,13412501,6,6101,1,0,2,2,44,6,14,"4,2",0,0
15753,2022,6958935,6,6101,1,0,2,1,100,4,9,"5,7",0,0
15755,2022,18311705,6,6303,3,0,2,2,96,8,14,"6,5",0,0
15755,2018,18311705,6,6303,3,0,2,2,100,4,10,"6,2",0,0
15755,2016,18311705,6,6303,3,0,2,2,100,2,8,"6,4",0,0
15755,2017,18311705,6,6303,3,0,2,2,100,3,9,"5,8",0,0
15759,2018,16180954,6,6108,2,0,7,1,99,4,17,"5,7",0,0
15759,2017,16180954,6,6108,2,0,7,1,99,3,16,"5,7",0,0
15759,2016,16180954,6,6108,2,0,5,1,100,2,15,"6,2",0,0
15762,2017,20680481,6,6106,2,0,2,1,100,8,13,"5,7",0,0
15762,2016,12624738,6,6106,2,0,2,1,99,5,10,"6",0,0
15762,2018,12624738,6,6106,2,0,2,1,100,7,12,"5,7",0,0
15762,2017,12624738,6,6106,2,0,2,1,100,6,11,"5,8",0,0
15762,2016,20680481,6,6106,2,0,2,1,96,7,12,"5,3",0,0
15767,2018,11577809,6,6108,3,0,2,2,91,4,9,"6,2",0,0
15767,2016,11577809,6,6108,3,0,2,2,90,2,7,"6,4",0,0
15767,2017,11577809,6,6108,3,0,2,2,93,3,8,"6,3",0,0
15767,2023,11577809,6,6108,3,0,5,2,89,1,14,"6,3",0,0
15767,2022,11577809,6,6108,3,0,2,2,93,8,13,"6,2",0,0
15768,2016,13412501,6,6101,1,0,2,2,95,5,12,"4,4",0,0
15768,2017,13412501,6,6101,1,0,2,2,83,5,13,"4,6",0,0
15770,2016,16267686,6,6201,2,0,2,1,98,4,9,"6,4",0,0
15770,2017,16267686,6,6201,2,0,2,1,94,5,10,"6,2",0,0
15770,2018,16267686,6,6201,2,0,2,1,90,6,11,"6,2",0,0
15774,2022,8292500,6,6303,3,1,7,2,97,2,15,"5,4",0,0
15774,2023,8292500,6,6303,3,1,7,2,94,3,16,"5,6",0,0
15775,2023,6435634,6,6101,3,0,7,2,100,4,17,"6,4",0,0
15775,2022,6435634,6,6101,3,0,7,2,100,3,16,"6,2",0,0
15775,2022,22047582,6,6101,3,0,7,2,100,3,17,"5,2",0,0
15775,2023,22047582,6,6101,3,0,7,2,97,4,18,"6",0,0
15779,2018,21969431,6,6301,3,0,2,2,94,6,11,"6,1",0,0
15787,2018,23561351,6,6301,3,0,5,2,97,1,14,"5,8",0,0
15787,2017,23561351,6,6301,3,0,2,2,99,8,13,"6,2",0,0
15787,2016,23561351,6,6301,3,0,2,2,100,7,12,"6",0,0
15807,2016,8292500,6,6303,3,0,2,2,95,4,9,"5,7",0,0
15807,2017,8292500,6,6303,3,0,2,2,93,5,10,"6",0,0
15807,2018,8292500,6,6303,3,0,2,2,99,6,11,"5,9",0,0
15811,2022,1270667,6,6301,3,0,2,2,99,2,7,"6,9",0,0
15811,2018,15061842,6,6301,3,0,2,1,98,1,7,"6,6",0,0
15811,2022,15061842,6,6301,3,0,2,1,92,5,11,"6,8",0,0
15811,2023,1270667,6,6301,3,0,2,2,88,3,8,"6,8",0,0
15811,2023,15061842,6,6301,3,0,2,1,88,6,12,"6,9",0,0
15812,2023,15888055,6,6307,2,0,2,2,85,3,8,"6,9",0,0
15812,2023,26532255,6,6307,2,0,2,1,96,1,7,"6,8",0,0
15817,2017,11651326,6,6108,3,0,5,1,91,3,16,"5,4",0,0
15817,2018,11651326,6,6108,3,0,5,1,86,4,17,"5,7",0,0
15820,2016,4842406,6,6117,3,0,5,2,85,2,15,"6,6",0,0
15820,2018,4842406,6,6117,3,0,5,2,88,4,17,"6,7",0,0
15820,2017,4842406,6,6117,3,0,5,2,85,3,16,"6,3",0,0
15820,2023,16071457,6,6117,3,0,5,1,94,2,15,"6",0,0
15820,2022,16071457,6,6117,3,0,5,1,91,1,14,"6,5",0,0
15832,2016,1751437,6,6117,3,0,2,1,96,8,14,"5,2",0,0
15832,2022,555104,6,6117,3,0,2,2,94,5,10,"6,7",0,0
15840,2023,8021174,6,6101,3,0,7,2,89,4,17,"5,7",0,0
15840,2022,8021174,6,6101,3,0,7,2,0,3,16,NA,0,0
15843,2022,7469310,6,6115,2,0,7,1,85,1,14,"4,7",0,0
15843,2022,6094664,6,6115,2,0,7,1,87,2,16,"4,2",0,0
15843,2023,6094664,6,6115,2,0,7,1,93,2,17,"5,3",0,0
16415,2023,25653423,7,7301,3,0,2,1,90,1,6,"6,8",0,0
16415,2023,6304926,7,7301,3,0,2,1,98,6,11,"6,2",0,0
16415,2022,6304926,7,7301,3,0,2,1,99,5,10,"5,9",0,0
16415,2018,6304926,7,7301,3,0,2,1,97,1,6,"5,7",0,0
16417,2018,17187573,7,7301,3,0,7,1,97,2,15,"4,9",0,0
16417,2017,17187573,7,7301,3,0,7,1,94,1,14,"5,2",0,0
16427,2017,22742297,7,7101,3,0,2,1,93,8,13,"6,6",0,0
16427,2018,22742297,7,7101,3,0,5,1,91,1,14,"6,9",0,0
16427,2018,7517548,7,7101,3,0,5,1,95,1,14,"6",0,0
16427,2016,7517548,7,7101,3,0,2,1,92,7,12,"5,8",0,0
16427,2016,22742297,7,7101,3,0,2,1,99,7,12,"6,7",0,0
16427,2017,7517548,7,7101,3,0,2,1,90,8,13,"5,7",0,0
16428,2022,4391545,7,7302,2,0,2,2,94,3,9,"6,8",0,0
16428,2017,34491,7,7302,2,0,2,1,94,4,9,"5,7",0,0
16428,2018,34491,7,7302,2,0,2,1,97,5,10,"5,5",0,0
16428,2023,4391545,7,7302,2,0,2,2,96,4,10,"6,9",0,0
16428,2016,34491,7,7302,2,0,2,1,94,3,8,"5,9",0,0
16431,2016,16514416,7,7301,4,0,2,1,99,7,13,"6,5",0,0
16431,2018,16514416,7,7301,4,0,5,1,100,1,15,"6,8",0,0
16431,2017,16514416,7,7301,4,0,2,1,97,8,14,"6,6",0,0
16434,2023,14247724,7,7101,3,0,7,2,95,1,15,"6,4",0,0
16441,2022,1383235,7,7101,3,0,2,2,89,2,7,"6,7",0,0
16441,2016,6211713,7,7101,3,0,2,2,98,4,9,"6,6",0,0
16441,2018,6211713,7,7101,3,0,2,2,99,6,11,"6",0,0
16441,2022,25475831,7,7101,3,0,2,2,84,1,6,"6,4",0,0
16441,2016,14574821,7,7101,3,0,5,2,100,1,14,"5",0,0
16441,2023,6211713,7,7101,3,0,7,2,94,3,16,"6,5",0,0
16441,2018,14574821,7,7101,3,0,7,2,97,3,16,"5,8",0,0
16441,2017,6211713,7,7101,3,0,2,2,95,5,10,"6,3",0,0
16441,2022,6211713,7,7101,3,0,7,2,90,2,15,"6,6",0,0
16441,2017,14574821,7,7101,3,0,5,2,100,2,15,"5,4",0,0
16441,2023,1383235,7,7101,3,0,2,2,95,3,8,"6,4",0,0
16441,2023,25475831,7,7101,3,0,2,2,82,2,7,"6,3",0,0
16443,2016,2928856,7,7101,3,0,7,2,94,4,17,"5,6",0,0
16446,2022,1683927,7,7101,3,0,2,2,73,5,11,"5,6",0,0
16446,2022,9865353,7,7101,3,0,7,2,94,3,16,"6",0,0
16446,2018,1683927,7,7101,3,0,2,2,97,2,7,"4,5",0,0
16446,2018,18839357,7,7101,3,0,2,1,85,4,9,"5,6",0,0
16446,2022,27094783,7,7101,3,0,2,2,84,4,9,"5,8",0,0
16446,2017,1683927,7,7101,3,0,2,2,94,1,6,"5",0,0
16446,2023,27094783,7,7101,3,0,2,2,96,5,10,"5,7",0,0
16446,2023,9865353,7,7101,3,0,7,2,100,4,17,"6,6",0,0
16446,2023,1683927,7,7101,3,0,2,2,92,6,12,"5,8",0,0
16446,2022,18839357,7,7101,3,0,2,1,81,8,13,"5,7",0,0
16446,2023,18839357,7,7101,3,0,7,1,94,1,14,"5,1",0,0
16448,2018,19224445,7,7301,3,0,2,2,93,1,6,"6,9",0,0
16448,2017,8392612,7,7301,3,0,2,2,93,6,11,"5,4",0,0
16448,2022,8392612,7,7301,3,0,7,2,90,3,16,"6,3",0,0
16448,2023,8392612,7,7301,3,0,7,2,92,4,17,"6,5",0,0
16448,2016,16979530,7,7301,3,0,2,2,98,8,13,"5,4",0,0
16448,2017,16979530,7,7301,3,0,7,2,93,1,14,"5,4",0,0
16448,2016,8392612,7,7301,3,0,2,2,97,5,10,"5,6",0,0
16448,2022,19224445,7,7301,3,0,2,2,92,5,10,"6,8",0,0
16448,2018,16979530,7,7301,3,0,7,2,97,2,15,"5,1",0,0
16448,2018,8392612,7,7301,3,0,2,2,99,7,12,"5,4",0,0
16452,2017,13639967,7,7301,2,0,7,1,70,2,16,"5,4",0,0
16452,2018,13639967,7,7301,2,0,7,1,0,3,17,NA,0,0
16452,2016,13639967,7,7301,2,0,7,1,89,1,15,"5,2",0,0
16456,2022,12885492,7,7404,3,1,2,2,99,5,10,"6,4",0,0
16456,2023,6172847,7,7404,3,1,2,2,100,4,9,"6,6",0,0
16456,2018,581045,7,7404,3,1,2,1,90,8,13,"5",0,0
16456,2023,12885492,7,7404,3,1,2,2,85,6,11,"6,6",0,0
16456,2016,581045,7,7404,3,1,2,1,94,6,11,"6,2",0,0
16456,2018,12885492,7,7404,3,1,2,2,89,1,6,"6,1",0,0
16456,2017,581045,7,7404,3,1,2,1,96,7,12,"4,7",0,0
16456,2022,6172847,7,7404,3,1,2,2,100,3,8,"6,1",0,0
16469,2022,173559,7,7404,2,0,2,1,85,7,12,"4,6",0,0
16469,2016,173559,7,7404,2,0,2,1,86,1,6,"6,3",0,0
16469,2023,173559,7,7404,2,0,2,1,70,8,13,"4,4",0,0
16469,2023,7257356,7,7404,2,0,2,1,96,8,13,"6,1",0,0
16469,2018,173559,7,7404,2,0,2,1,89,3,8,"5,5",0,0
16469,2017,173559,7,7404,2,0,2,1,90,2,7,"5,9",0,0
16470,2023,13841356,7,7101,4,0,2,2,97,3,8,"6,8",0,0
16470,2022,13841356,7,7101,4,0,2,2,98,2,7,"6,9",0,0
16476,2023,681599,7,7102,3,0,2,2,99,8,14,"6,8",0,0
16476,2022,681599,7,7102,3,0,2,2,94,7,13,"6,8",0,0
16476,2018,681599,7,7102,3,0,2,2,99,3,9,"6,9",0,0
16476,2017,681599,7,7102,3,0,2,2,94,2,8,"6,8",0,0
16476,2016,681599,7,7102,3,0,2,2,96,1,7,"6,8",0,0
16477,2023,19224445,7,7308,3,0,2,2,99,6,11,"6,8",0,0
16477,2023,25335960,7,7308,3,0,2,2,98,3,9,"6,7",0,0
16477,2022,25335960,7,7308,3,0,2,2,95,2,8,"6,8",0,0
16485,2017,18512164,7,7201,3,0,2,1,89,1,6,"6,7",0,0
16485,2018,18512164,7,7201,3,0,2,1,88,2,7,"6,7",0,0
16485,2022,18512164,7,7201,3,0,2,1,91,6,11,"6,1",0,0
16485,2023,18512164,7,7201,3,0,2,1,98,7,12,"6,2",0,0
16488,2022,3655464,7,7101,3,0,2,2,90,7,12,"6",0,0
16488,2023,3655464,7,7101,3,0,2,2,88,8,13,"5,6",0,0
16492,2017,1209775,7,7401,3,1,2,2,98,7,12,"5,6",0,0
16492,2016,1209775,7,7401,3,1,2,2,97,6,11,"5,4",0,0
16492,2018,1209775,7,7401,3,1,2,2,98,8,13,"5,8",0,0
16494,2018,2163195,7,7301,3,0,2,1,93,1,6,"6,7",0,0
16494,2022,2163195,7,7301,3,0,2,1,92,5,10,"6,3",0,0
16494,2023,2163195,7,7301,3,0,2,1,83,6,11,"6,3",0,0
16526,2023,12481184,7,7101,3,0,2,1,97,3,9,"6,5",0,0
16526,2022,12481184,7,7101,3,0,2,1,97,2,8,"6,8",0,0
16526,2018,17224092,7,7101,3,0,2,2,97,1,6,"6,7",0,0
16535,2017,12154976,7,7301,3,0,2,2,86,2,8,"5,2",0,0
16535,2023,12154976,7,7301,3,0,2,2,79,6,14,"4,8",0,0
16535,2022,12154976,7,7301,3,0,2,2,78,5,13,"5,2",0,0
16535,2018,12154976,7,7301,3,0,2,2,89,3,9,"5,5",0,0
16541,2017,3697771,7,7301,3,0,2,1,100,4,10,"6",0,0
16541,2018,3697771,7,7301,3,0,2,1,100,5,11,"6",0,0
16541,2023,3697771,7,7301,3,0,5,1,97,2,16,"5,3",0,0
16541,2022,3697771,7,7301,3,0,5,1,95,1,15,"5,8",0,0
16541,2016,3697771,7,7301,3,0,2,1,100,3,9,"6,1",0,0
16550,2022,1934584,7,7101,4,0,5,1,87,4,17,"6,4",0,0
16570,2016,10725253,7,7306,3,0,2,1,97,4,9,"6,1",0,0
16570,2023,25664977,7,7306,3,0,2,2,93,2,7,"6,4",0,0
16570,2022,25664977,7,7306,3,0,2,2,87,1,6,"6,2",0,0
16570,2017,10725253,7,7306,3,0,2,1,97,5,10,"6,1",0,0
16580,2016,259366,7,7109,2,0,2,1,100,8,13,"6",0,0
16582,2023,12619552,7,7301,3,0,7,2,98,4,17,"6,8",0,0
16582,2016,21792633,7,7301,3,0,7,2,99,2,15,"5,4",0,0
16582,2017,21792633,7,7301,3,0,7,2,98,3,16,"5,4",0,0
16582,2018,21792633,7,7301,3,0,7,2,94,4,17,"5,4",0,0
16582,2022,6397517,7,7301,3,0,7,2,68,4,17,"5,3",0,0
16582,2022,12619552,7,7301,3,0,7,2,89,3,16,"6,7",0,0
16587,2023,4870628,7,7307,2,0,7,2,89,1,14,"6,6",0,0
16624,2016,24334230,7,7106,3,0,2,1,94,6,11,"6,1",0,0
16634,2017,1963515,7,7308,3,0,7,1,90,3,16,"4,9",0,0
16634,2022,19141924,7,7308,3,0,7,1,96,2,15,"5,7",0,0
16634,2016,1963515,7,7308,3,0,7,1,94,2,15,"5,2",0,0
16634,2022,10428417,7,7308,3,0,7,2,86,4,18,"5,2",0,0
16634,2023,19141924,7,7308,3,0,7,1,95,3,16,"6,2",0,0
16644,2018,5668911,7,7406,3,0,7,1,95,3,16,"5,9",0,0
16644,2017,5668911,7,7406,3,0,5,1,90,2,15,"5,4",0,0
16644,2016,5668911,7,7406,3,0,5,1,89,1,14,"5,7",0,0
16652,2016,19047212,7,7301,3,0,2,1,98,8,13,"5,9",0,0
16676,2018,12221767,7,7101,2,0,2,2,95,2,7,"6,4",0,0
16676,2022,12221767,7,7101,2,0,2,2,90,6,11,"6,4",0,0
16676,2017,12221767,7,7101,2,0,2,2,90,1,6,"6,3",0,0
16677,2023,25585239,7,7405,3,0,2,1,90,1,6,"6,3",0,0
16678,2016,2207587,7,7101,3,0,5,2,85,4,17,"5,3",0,0
16685,2017,415770,7,7304,3,0,5,2,100,2,15,"6",0,0
16685,2018,415770,7,7304,3,0,5,2,99,3,16,"6,3",0,0
16704,2023,20587303,7,7109,3,0,2,1,92,6,11,"5",0,0
16715,2023,16623808,7,7301,2,0,2,2,88,3,8,"6,6",0,0
16715,2022,16623808,7,7301,2,0,2,2,94,2,7,"6,6",0,0
16716,2018,14280117,7,7301,2,0,5,1,95,1,15,"6,1",0,0
16716,2018,5743109,7,7301,2,0,5,1,99,4,17,"6,6",0,0
16716,2016,5743109,7,7301,2,0,5,1,95,2,15,"6,1",0,0
16716,2017,5743109,7,7301,2,0,5,1,99,3,16,"6,3",0,0
16728,2023,3096764,7,7105,3,0,5,1,94,3,16,"5,4",0,0
16728,2018,3096764,7,7105,3,0,2,1,99,6,11,"6,3",0,0
16728,2017,3096764,7,7105,3,0,2,1,99,5,10,"6,4",0,0
16728,2016,3096764,7,7105,3,0,2,1,98,4,9,"6,6",0,0
16728,2022,3096764,7,7105,3,0,5,1,96,2,15,"5,8",0,0
16744,2022,13961607,7,7105,3,1,2,1,99,3,8,"6,5",0,0
16744,2017,20255953,7,7105,3,1,2,2,100,6,11,"6,2",0,0
16744,2018,20255953,7,7105,3,1,2,2,100,7,12,"6,3",0,0
16744,2023,13961607,7,7105,3,1,2,1,100,4,9,"6,4",0,0
16744,2016,20255953,7,7105,3,1,2,2,99,5,10,"6,1",0,0
16748,2023,3909766,7,7101,2,0,2,1,92,8,15,"5,8",0,0
16748,2022,3909766,7,7101,2,0,2,1,98,7,14,"6",0,0
16749,2023,17224092,7,7101,3,0,2,2,95,6,11,"5,5",0,0
16749,2022,17224092,7,7101,3,0,2,2,94,5,10,"5,9",0,0
16751,2018,15917580,7,7201,2,0,5,1,95,1,15,"4,3",0,0
16751,2017,15917580,7,7201,2,0,5,1,94,1,14,"4,4",0,0
16751,2016,15917580,7,7201,2,0,2,1,95,8,13,"5",0,0
16754,2018,1664999,7,7306,2,0,5,1,91,1,14,"5,9",0,0
16754,2018,1963515,7,7306,2,0,5,1,90,4,17,"5,3",0,0
16756,2016,25461207,7,7105,3,0,2,2,98,7,12,"6,2",0,0
16756,2017,25461207,7,7105,3,0,2,2,99,8,13,"5,6",0,0
16770,2022,7223809,8,8102,3,0,2,2,99,4,9,"6,8",0,0
16770,2023,7223809,8,8102,3,0,2,2,100,5,10,"6,7",0,0
16770,2022,20465634,8,8102,3,0,2,2,98,4,9,"6,3",0,0
16770,2022,11645498,8,8102,3,0,2,1,93,2,8,"6,5",0,0
16770,2023,11645498,8,8102,3,0,2,1,98,3,9,"6,6",0,0
16770,2023,20465634,8,8102,3,0,2,2,94,5,10,"6,4",0,0
16792,2022,25760165,16,8407,3,0,2,1,99,3,8,"6,6",0,0
16793,2022,7645932,8,8101,3,0,7,1,79,4,17,"6,1",0,0
16798,2018,10362139,5,5804,3,0,2,2,97,5,10,"6,1",0,0
16798,2022,10362139,5,5804,3,0,5,2,96,1,14,"5,9",0,0
16798,2017,10362139,5,5804,3,0,2,2,84,4,9,"6,2",0,0
16798,2016,10362139,5,5804,3,0,2,2,93,3,8,"6,5",0,0
16798,2023,10362139,5,5804,3,0,5,2,98,2,15,"6,2",0,0
16815,2018,21359926,13,13402,4,0,2,2,0,8,13,NA,0,0
16830,2018,4091706,13,13403,3,0,7,1,0,4,18,NA,0,0
16843,2018,11792465,14,14108,3,0,7,1,98,3,16,"5,9",0,0
16843,2017,11792465,14,14108,3,0,7,1,94,2,15,"5,3",0,0
16843,2018,11200343,14,14108,3,0,7,2,94,2,15,"6",0,0
16843,2016,11792465,14,14108,3,0,7,1,92,1,14,"5,1",0,0
16843,2017,11200343,14,14108,3,0,7,2,95,1,14,"6",0,0
16843,2018,10227988,14,14108,3,0,7,1,0,1,16,NA,0,0
16844,2016,10227988,14,14108,3,1,7,1,0,1,14,NA,0,0
16856,2022,20255953,7,7105,3,0,5,2,62,3,16,"6,7",0,0
16856,2023,20255953,7,7105,3,0,5,2,96,4,17,"6,8",0,0
16923,2022,48157,10,10101,3,0,2,2,80,3,8,"6,3",0,0
16923,2023,21023254,10,10101,3,0,2,1,86,4,9,"6,3",0,0
16923,2022,21023254,10,10101,3,0,2,1,90,3,8,"6,4",0,0
16923,2023,48157,10,10101,3,0,2,2,87,4,9,"6,4",0,0
16926,2022,17987898,16,8421,3,0,2,2,95,5,10,"6,2",0,0
16926,2023,17987898,16,8421,3,0,2,2,91,6,11,"5,8",0,0
16958,2016,11865030,13,13110,1,0,5,1,86,3,16,"5,7",0,0
16958,2017,11865030,13,13110,1,0,5,1,81,4,17,"5,8",0,0
16970,2016,8276713,9,9114,3,0,2,1,97,1,6,"6,1",0,0
16980,2016,13871045,13,13404,3,0,2,2,47,4,10,"5,1",0,0
16980,2017,13871045,13,13404,3,0,2,2,3,5,11,"5,3",0,0
16985,2022,7405636,10,10208,1,0,2,1,86,7,12,"6,5",0,0
16985,2023,7405636,10,10208,1,0,2,1,89,8,13,"6,4",0,0
17600,2016,23888262,8,8301,3,0,2,1,90,5,10,"5,7",0,0
17600,2016,13010996,8,8301,3,0,5,2,97,3,16,"5,3",0,0
17600,2018,692671,8,8301,3,0,5,2,96,2,16,"6,3",0,0
17600,2017,692671,8,8301,3,0,5,2,95,1,15,"6,2",0,0
17600,2017,13010996,8,8301,3,0,5,2,95,4,17,"5,5",0,0
17600,2018,23888262,8,8301,3,0,2,1,92,7,12,"6",0,0
17600,2017,23888262,8,8301,3,0,2,1,88,6,11,"6",0,0
17600,2016,692671,8,8301,3,0,2,2,92,8,14,"6,2",0,0
17606,2023,629708,8,8108,4,0,2,1,98,3,8,"6,8",0,0
17606,2023,18409388,8,8108,4,0,2,2,98,3,9,"6,8",0,0
17606,2022,18409388,8,8108,4,0,2,2,97,2,8,"6,9",0,0
17606,2022,629708,8,8108,4,0,2,1,87,2,7,"6,8",0,0
17607,2022,14079749,8,8101,3,0,5,2,96,3,16,"7",0,0
17607,2017,14079749,8,8101,3,0,2,2,92,6,11,"6,5",0,0
17607,2023,14079749,8,8101,3,0,5,2,100,4,17,"7",0,0
17607,2016,14079749,8,8101,3,0,2,2,96,5,10,"6,5",0,0
17607,2018,14079749,8,8101,3,0,2,2,94,7,12,"6,5",0,0
17635,2023,6661141,8,8101,3,0,7,1,92,4,18,"5,6",0,0
17635,2017,6661141,8,8101,3,0,2,1,91,6,12,"5,4",0,0
17635,2016,6661141,8,8101,3,0,2,1,89,6,11,"4,9",0,0
17635,2022,6661141,8,8101,3,0,7,1,89,3,17,"5,5",0,0
17635,2018,6661141,8,8101,3,0,2,1,89,7,13,"5",0,0
17643,2022,17468653,8,8307,3,1,7,2,96,4,17,"6,2",0,0
17652,2023,13749162,8,8313,3,0,2,2,97,4,9,"6,1",0,0
17652,2022,13749162,8,8313,3,0,2,2,99,3,8,"6,4",0,0
17660,2017,15283422,8,8102,3,0,2,2,97,2,8,"6,9",0,0
17660,2018,15283422,8,8102,3,0,2,2,100,3,9,"6,5",0,0
17660,2016,15283422,8,8102,3,0,2,2,94,1,7,"6,9",0,0
17660,2023,15283422,8,8102,3,0,2,2,95,8,14,"5,9",0,0
17660,2022,15283422,8,8102,3,0,2,2,92,7,13,"5,8",0,0
17662,2018,24602194,16,8405,2,0,5,2,53,2,17,"4,3",0,0
17662,2016,8795721,8,8405,2,0,5,1,87,1,17,"4,5",0,0
17687,2016,20716869,8,8301,3,0,5,2,94,4,17,"5,8",0,0
17689,2023,12374800,8,8103,3,0,2,1,98,5,10,"6,4",0,0
17689,2023,21204470,8,8103,3,0,2,2,86,6,11,"5,9",0,0
17689,2018,21204470,8,8103,3,0,2,2,88,1,6,"5,9",0,0
17689,2022,21204470,8,8103,3,0,2,2,78,5,10,"6,1",0,0
17689,2022,12374800,8,8103,3,0,2,1,94,4,9,"6,8",0,0
17690,2017,19648115,8,8301,3,0,2,1,97,1,6,"6,2",0,0
17690,2018,19648115,8,8301,3,0,2,1,99,2,7,"6,2",0,0
17690,2023,19648115,8,8301,3,0,2,1,97,7,12,"6,2",0,0
17690,2022,19648115,8,8301,3,0,2,1,92,6,11,"6,3",0,0
17692,2018,11710249,8,8103,3,0,2,2,93,8,13,"6",0,0
17692,2017,11710249,8,8103,3,0,2,2,96,7,12,"5,9",0,0
17692,2016,11710249,8,8103,3,0,2,2,92,6,11,"5,9",0,0
17693,2017,37602,8,8110,2,0,2,2,89,4,9,"5,6",0,0
17693,2016,37602,8,8110,2,0,2,2,94,3,8,"5,8",0,0
17693,2018,37602,8,8110,2,0,2,2,88,5,10,"5,8",0,0
17703,2017,18134785,8,8110,3,0,2,2,100,8,13,"6,6",0,0
17703,2022,3632562,8,8110,3,0,2,1,85,1,7,"6,6",0,0
17703,2023,3632562,8,8110,3,0,2,1,91,2,8,"6,4",0,0
17703,2016,18134785,8,8110,3,0,2,2,100,7,12,"6,5",0,0
17719,2023,22986525,8,8205,3,0,2,1,100,6,11,"6,7",0,0
17719,2022,22986525,8,8205,3,0,2,1,98,5,10,"6,7",0,0
17719,2023,15703703,8,8205,3,0,2,2,96,6,11,"6,8",0,0
17719,2018,15703703,8,8205,3,0,2,2,98,1,6,"6,9",0,0
17719,2022,15703703,8,8205,3,0,2,2,100,5,10,"6,8",0,0
17735,2022,8399501,16,8406,3,0,2,2,100,8,13,"5,9",0,0
17735,2017,19689859,8,8406,3,0,2,1,85,6,11,"5,7",0,0
17735,2023,8399501,16,8406,3,0,5,2,93,1,14,"5,6",0,0
17735,2018,8399501,16,8406,3,0,2,2,100,4,9,"5,8",0,0
17735,2017,19429660,8,8406,3,0,2,1,96,1,7,"6,2",0,0
17735,2017,8399501,8,8406,3,0,2,2,97,3,8,"5,3",0,0
17735,2016,17171829,8,8406,3,0,2,1,87,8,13,"4,8",0,0
17736,2022,20301550,8,8301,3,0,2,2,94,5,10,"6,2",0,0
17736,2022,13562682,8,8301,3,0,2,2,92,4,9,"6,6",0,0
17736,2023,18178151,8,8301,3,0,2,1,90,3,8,"6",0,0
17736,2018,20626453,8,8301,3,0,2,2,0,1,6,NA,0,0
17736,2023,20301550,8,8301,3,0,2,2,96,6,11,"6",0,0
17736,2018,20301550,8,8301,3,0,2,2,97,1,6,"6,2",0,0
17736,2023,13562682,8,8301,3,0,2,2,97,5,10,"6,7",0,0
17736,2022,18178151,8,8301,3,0,2,1,85,2,7,"6,4",0,0
17737,2022,7690480,16,8401,3,0,2,2,98,8,13,"6,6",0,0
17737,2016,7690480,8,8401,3,0,2,2,98,2,7,"6,4",0,0
17737,2017,7690480,8,8401,3,0,2,2,90,3,8,"6,6",0,0
17737,2018,7690480,16,8401,3,0,2,2,99,4,9,"6,5",0,0
17750,2022,12838358,8,8101,3,0,2,1,89,8,13,"5,2",0,0
17750,2023,12838358,8,8101,3,0,7,1,0,1,14,NA,0,0
17750,2023,4452358,8,8101,3,0,7,1,98,1,14,"6,2",0,0
17751,2022,22882007,8,8305,2,0,2,2,96,5,12,"6,2",0,0
17751,2016,61651,8,8305,2,0,2,2,99,1,6,"6,3",0,0
17751,2023,22882007,8,8305,2,0,2,2,100,6,13,"5,6",0,0
